,RegionName,one_month_sign,quarter_sign,year_sign,month_diff,quarter_diff,year_diff
101,92880.0,0,1,0,42.43687865186833,48.54827425905273,66.0468514306464
102,94544.0,1,1,1,39.65684752346269,44.62607342634246,58.107108010035006
103,90706.0,0,0,0,37.41127201150127,44.013191088487055,57.870892641671695
104,78641.0,1,1,1,18.674859470468206,20.527733871135577,29.049659942951862
105,93535.0,0,0,0,19.001807527861974,22.34032115491668,29.865334690097296
106,77459.0,0,1,1,14.28049390185283,16.088411585210295,21.67616545975433
107,10469.0,0,0,1,33.035836482304894,37.695913771942976,49.93633805718356
108,92704.0,0,0,0,40.362114934614475,46.77771051192337,61.583794003136454
109,93274.0,0,1,0,6.580232717423353,7.436623511670869,10.86965647290142
110,11218.0,1,1,1,39.36729851099691,44.40922975968847,59.925091145555996
111,75035.0,1,1,1,33.33982374052357,37.77527979517915,51.4908259919261
112,11212.0,0,0,1,30.46949857387205,35.23268753832464,46.85118318190048
113,10462.0,0,0,0,25.12791283977945,30.030355518991687,38.78430552930246
114,91335.0,0,0,0,38.7810886632685,45.73366876005529,59.7519665361174
115,27610.0,1,1,0,3.2382280161788555,3.3803632858585133,6.527797398216374
116,60634.0,0,1,1,7.859587870248341,8.66862444907983,10.818112985548602
117,30349.0,0,0,1,9.069393550150572,11.016128268800394,11.185438507459773
118,94533.0,1,1,1,26.309755947940694,29.57801286984955,39.473621658089854
119,28027.0,0,1,0,15.796547293598897,17.969117808015152,25.944493825011026
120,34787.0,1,1,0,28.589884760227303,32.566311305468886,45.653081533806734
121,76244.0,1,1,1,12.888013121249967,14.516657665871996,20.543251089698572
122,77083.0,0,0,0,7.772667115827679,9.497578237060731,12.276135344080577
123,10002.0,1,1,1,41.09511746539348,47.25146792053934,63.71042911969018
124,23464.0,0,0,0,13.319209508455806,15.16848538446063,20.542502179111647
125,76063.0,0,1,1,17.772165439428875,20.19009071603825,28.1602877042858
126,10466.0,0,0,1,31.247379604282045,35.61411551382793,47.283428819927146
127,11375.0,1,1,1,22.717053333408572,25.569881579412012,35.065219172986644
128,98052.0,0,1,1,48.47998683267265,55.16957568741542,73.12552402705016
129,34953.0,1,1,0,15.148425431406036,17.01756632500165,25.748172320844112
130,33024.0,0,1,0,22.090237196599407,25.453615914728545,36.68191025970378
131,33411.0,1,1,0,22.59778227512283,25.963191798825854,37.4296388743297
132,75002.0,1,1,1,21.399482906026524,24.27612926792472,33.52426849398055
133,79912.0,1,1,1,0.6208038733939103,0.8532736538382808,0.0629235773825092
134,93536.0,0,0,0,27.079604108236587,31.620226429469913,42.357970994833124
135,91709.0,0,0,0,42.894529201798626,50.06971532512953,66.85191648092415
136,91910.0,1,1,0,39.03640030285557,44.41669630802936,60.78647920123307
137,98012.0,0,1,0,43.51191688599013,49.586553516411946,66.33210556693187
138,94513.0,1,1,1,38.45022804117118,43.537254342586806,57.411150404197556
139,11691.0,0,0,1,32.86475159073059,37.38038252628109,50.09890829330517
140,75211.0,0,0,0,18.85835887898211,22.128228950913545,28.27395396552071
141,85225.0,1,1,0,19.80806045835003,22.11083152738732,31.75013329236011
142,30040.0,0,1,0,29.699128019129,33.76051768443686,47.1972906609675
143,93727.0,0,1,0,16.70123993965195,18.909546663746767,26.00112158827975
144,89108.0,1,1,1,9.886724532688724,10.711683025116036,14.444270850500796
145,91706.0,0,0,0,35.063205915964424,41.195417082506374,53.76008110104037
146,90003.0,0,0,0,29.725764956273125,35.60825589651594,46.14930053731169
147,22191.0,0,0,1,22.37887568824744,25.60629306451568,33.11718601164151
148,92126.0,0,1,0,43.8754328221124,49.59501582598498,67.43859087991005
149,19120.0,1,0,1,53.38702554495761,61.690124669476766,82.48594340709363
150,30041.0,0,1,0,32.20126193191274,36.68940709729075,50.8751427230643
151,76028.0,1,1,1,6.303988109434656,7.0058956953527645,10.549848125062349
152,30052.0,0,1,0,14.411685697005973,16.144447745651767,23.572932561396023
153,80013.0,1,1,1,22.56801852264948,25.646216229608005,34.48357903625991
154,11215.0,1,1,1,46.93898281608516,54.00640838623479,72.16604058095851
155,75228.0,0,0,0,4.79150780073154,5.877039694963805,6.716027382602772
156,20002.0,1,1,1,31.556185870533408,36.44215911237322,48.65530944472226
157,37211.0,1,1,1,14.223752514327622,16.365190766303428,22.838518890189736
158,60085.0,1,1,0,27.21231361967527,31.481595296029184,43.71305512516254
159,76179.0,1,1,1,3.099918362650118,3.224370554809729,5.8514470281896145
160,77407.0,0,1,1,13.03475307234554,14.189716073674683,19.83526421204254
161,60657.0,0,1,1,18.343167605271955,20.96644350829583,27.525951273896208
162,30047.0,0,1,0,14.768210559217893,16.8333318592012,23.82984564965266
163,33025.0,1,1,0,15.746704011643157,17.95181971961469,27.25107551102388
164,10463.0,0,1,1,4.054952582547785,3.3488855738550862,5.565812054102119
165,33311.0,1,1,0,9.808724007253119,11.318349272623022,17.99247844765698
166,96797.0,0,1,1,39.74612257479138,45.7035148445855,60.46834615232801
167,92553.0,0,1,0,25.087577142613537,28.716133079288703,39.63991852439315
168,11209.0,1,1,1,35.841196030973876,40.24910596604848,54.870971981340645
169,14850.0,0,0,0,15.533487521134854,17.817410980912147,23.94968763065481
170,93306.0,0,0,0,7.436018922837696,8.430115174466138,12.308134097825503
171,80015.0,1,1,1,27.685597425668437,31.582682539739206,42.36546574963231
172,77095.0,1,1,1,5.120901858336103,5.5666311658901995,7.799967470147537
173,30127.0,1,1,0,9.744678030879646,10.922439353857218,16.707090892323315
174,28277.0,0,0,0,30.23647865230896,34.62259320453152,47.347983385651474
175,89031.0,0,1,1,16.165941868785254,17.964448213559837,24.450170601217984
176,20906.0,0,0,1,19.1614626173755,22.069394488894297,28.864831081090472
177,95747.0,1,1,1,33.29039369009407,37.70424277386111,50.40640906869427
178,94536.0,1,1,1,49.805948762188955,56.157036257378984,72.09269241519529
179,92563.0,0,1,0,34.62497775884963,39.41721730334932,54.82090418389367
180,45011.0,0,1,0,7.459386907180596,8.386953221856269,12.351987688190377
181,97229.0,0,1,1,36.2215594602795,41.49320660490324,55.267740748585226
182,90255.0,0,0,0,32.62252062912869,38.57472460087277,50.27095857752224
183,92105.0,1,1,0,34.212484056130506,38.80220830639611,53.37913756962057
184,60614.0,0,1,1,27.82169633209088,31.73074639618879,41.71889596784577
185,92021.0,0,1,0,37.26800996803183,42.42598588735918,57.864840588911505
186,91730.0,0,0,0,33.809942032299965,39.60126900073011,53.43190760520175
187,60620.0,0,0,0,46.413016588397696,54.41113160512493,73.73402344101443
188,33023.0,0,1,0,20.747382024442256,23.73001832952965,34.39361020519119
189,94110.0,1,1,1,46.11306430895828,52.747134506162915,68.68495457776949
190,7055.0,0,0,1,24.63469264969581,28.061328186109954,36.99374168881545
191,77450.0,0,1,1,12.651710174680087,14.348278240054594,19.000316969988695
192,11213.0,1,1,1,41.24515596074637,46.16189590183501,63.458651979036574
193,94509.0,1,1,1,27.38681173833321,30.856783384158703,40.87112703200502
194,93065.0,0,1,1,39.54547583656073,45.232384415144516,60.37199495779232
195,95687.0,1,1,1,28.836713968131924,32.517945828330625,43.1762085418701
196,11201.0,1,1,1,45.95478130963622,52.57176969233483,70.54947664579859
197,92882.0,1,1,0,37.3543467132961,42.81988980043302,58.466855962613366
198,7305.0,0,0,1,26.174024389262183,29.367224739902177,38.6177007879925
199,19124.0,1,1,1,55.39119702847795,63.677781066992516,84.79568569353063
200,94558.0,1,1,1,40.496650680501894,46.06421799464772,60.8542048318638
201,94538.0,0,1,1,48.970598728287186,55.059875579429914,70.54777086000131
202,37075.0,0,1,0,23.537020252712804,26.76415486784749,37.0595409113838
203,91766.0,0,0,0,33.36125153226562,39.25498010726576,51.527573611770066
204,92805.0,0,0,0,39.575912165964745,45.78977095420368,60.983570562830806
205,78254.0,1,1,1,0.5733163813477977,0.3183862525367709,1.1005133674108305
206,60641.0,0,0,1,12.09248284764377,13.79306050110774,17.399714765555522
207,33012.0,0,1,0,14.31819832474864,16.206795831104838,23.829511056170652
208,33015.0,1,1,0,17.679886421742005,19.977083943626265,28.9898491158319
209,90631.0,0,0,0,41.015742725954254,47.38099373146686,63.222401824951284
210,80134.0,1,1,1,33.9608527042105,38.74972321753582,51.86710506765924
211,33186.0,0,1,0,26.981639835632166,30.43156290166176,43.061934288861906
212,30281.0,0,0,0,0.7635526231676603,1.1671065123001876,1.098379692384398
213,28078.0,0,1,0,26.394005611806527,30.17924999829312,42.058371258612546
214,60640.0,1,1,0,0.0027305059955319844,0.2147417534320398,0.8959587627728747
215,32218.0,0,0,0,0.9095799135223763,1.6001863938215413,0.5093945049710383
216,85032.0,1,1,0,19.53457749343095,22.25285675330681,31.610696382280242
217,10977.0,0,0,0,40.27594861194436,45.985200269832674,60.998668355169556
218,11210.0,0,1,1,39.94796169285081,45.71634881182776,60.78865604473225
219,2301.0,0,0,0,24.095712098855618,27.74171571047987,37.24688427377293
220,90026.0,0,0,1,44.771704068560275,53.27828393243521,69.60955028139846
221,94587.0,1,1,1,47.14489191317392,52.881807779905685,68.29327421447589
222,32828.0,1,1,0,22.30381387089283,25.28419964100742,35.77264263698208
223,85326.0,1,1,0,11.116356003608573,12.00913928542924,18.885420444371423
224,92801.0,0,0,0,39.51226908024465,45.76544674131344,61.22207567278988
225,11372.0,1,1,1,13.603666572417206,15.005776787680318,21.801642949013583
226,34711.0,1,1,0,18.64159222680979,21.00330523144191,30.05148469300856
227,95624.0,1,1,1,32.42560973766068,36.80211079309578,48.73687878731907
228,75067.0,0,1,1,10.931748831261404,12.369567947780613,17.345708874081414
229,91402.0,0,0,0,34.79670850271261,41.58821405515445,53.931201846923834
230,11432.0,0,1,1,39.776056631894086,45.246042124374725,60.69083963580528
231,89115.0,0,1,1,4.329806325283099,4.138733570256638,5.658877859841476
232,10027.0,1,1,1,36.33485739851994,41.46267259263074,56.296674631700846
233,10472.0,0,1,1,32.517206325377934,36.86836647927452,49.19256252526851
234,77036.0,0,0,0,48.87066045181558,56.50957505138421,74.38294471897856
235,19111.0,1,1,1,3.841293546653623,4.726515021973622,5.9230302710452385
236,21234.0,0,0,0,2.580611655040117,3.291705010340322,4.808123041781899
237,7087.0,0,0,0,26.498740327487077,29.404626799398077,38.19026520040393
238,95123.0,0,1,1,48.93921686465911,55.99842334800738,72.6014946543959
239,92114.0,1,1,0,35.98610091657595,40.825414501956715,56.09943170626359
240,11746.0,0,0,0,37.09214357423689,42.42803163436551,56.56445543731762
241,94541.0,1,1,1,38.03917909803793,42.988771893613816,56.38468927409615
242,23462.0,0,1,0,1.125005857146045,0.9304970607488391,1.6959194780919877
243,75068.0,1,1,1,16.981922134943552,19.022638738091104,26.933070546492623
244,20011.0,1,1,1,31.342905261433852,36.29648845629677,48.37601014697455
245,32822.0,0,0,1,5.57272619765232,6.605316382260007,6.6555739587138785
246,32765.0,1,1,0,23.395967768633295,26.64873792773199,37.308281755019934
247,89121.0,1,1,1,9.439173167845565,10.338944521009829,13.739874512109976
248,30004.0,0,1,0,36.23314797732192,41.31597632695778,56.53156552032731
249,85204.0,1,1,0,13.856186961273975,15.323441880384543,22.687685384045206
250,48197.0,0,1,1,5.994526952402552,6.640082330462421,7.956021285148027
251,30022.0,0,1,0,32.948439083042686,37.81762100162985,51.51532765874995
252,33157.0,0,1,0,32.271455799896366,36.698664270674364,50.9002260778727
253,90262.0,0,0,0,33.342179538279275,39.30110186781202,51.40868370055121
254,43081.0,0,0,0,8.177847297255779,9.357044573396994,13.490978209541138
255,84096.0,0,1,0,29.943085402310718,34.295088894736544,47.11684360872948
256,75243.0,0,1,1,1.4376467412225098,1.234803991439336,2.527033253141742
257,84015.0,0,0,0,19.404854463467274,22.668326181220806,31.38328342246664
258,89110.0,1,1,1,9.234127515222333,9.96869572527121,13.447182619171258
259,90037.0,0,0,1,33.1890487231086,39.54792079299165,51.14003319675554
260,75098.0,1,1,1,17.679084835281117,20.004044081617895,28.110007026832154
261,11211.0,1,1,1,43.968157385530944,49.842317094000265,68.09270459830348
262,60628.0,0,0,0,63.464814817601756,74.25865067745062,100.68752618966116
263,32210.0,0,0,1,18.434358913688936,21.738019123184596,26.484042648136064
264,92407.0,0,0,0,27.097191164538803,32.06567791910859,43.418957335173744
265,10312.0,0,0,1,35.35900102286202,40.40884074494018,54.10722296804219
266,30318.0,1,1,0,12.537637565119821,14.280051080341076,21.21536500363779
267,93906.0,1,1,1,34.209158590079,39.08876750348533,52.63342775735018
268,77346.0,1,1,1,1.478131967897515,1.200306806173532,2.2516701368394023
269,43123.0,0,0,0,2.5235730292341865,2.918353026664025,4.891987412995594
270,94080.0,1,1,1,45.992163349001196,52.11878431191292,67.83974409746494
271,11706.0,0,1,1,29.614397681989523,33.34132947443065,45.21224984516362
272,60609.0,0,0,0,19.386654929586584,23.166505623526906,30.17436784643929
273,30058.0,0,0,1,9.445692063353883,11.178467557895425,12.256769198049263
274,92703.0,0,0,0,38.572153773674714,44.78711424636455,59.05499825123996
275,30096.0,0,1,0,15.878709457694908,17.905802615612373,25.26971568646497
276,32259.0,1,1,0,27.081025079512713,30.758187073507354,43.30420128771173
277,44256.0,0,1,0,9.510775006238074,10.535185414201672,14.836376352750344
278,95020.0,1,1,1,43.791825853246685,50.33976636973769,67.0798241443364
279,2148.0,0,0,1,32.76777831553501,37.778027664807354,49.98585966283831
280,85301.0,1,1,1,3.394364923174371,3.522331756546782,6.296301859558008
281,33463.0,1,1,0,14.296684356333612,16.378855628594707,24.56915796796832
282,11717.0,0,0,0,29.201133200731622,33.08171532133355,44.5727965967824
283,42101.0,0,0,1,21.76731623955001,25.232494408608627,32.203945774385744
284,33033.0,1,1,0,19.835298183726998,22.251269630659674,32.851281012943964
285,98682.0,1,1,1,22.954288679888265,26.028611663461344,34.883002828042024
286,21740.0,1,1,1,4.328215270889991,5.1945629934010915,6.132886845027317
287,20878.0,0,0,1,35.443862414239504,40.669005977826465,53.186165250456334
288,29072.0,0,0,0,8.751442367510297,10.008131618955298,14.493651459408351
289,92404.0,0,0,0,22.313713244272055,26.657980370228906,36.270842685397554
290,23322.0,0,0,0,25.76720554485288,29.64950677099865,39.42021195781896
291,19143.0,1,1,0,82.70917188578835,94.87900596275784,127.97478684102181
292,90022.0,0,0,0,32.91643340619848,39.08107967841873,51.17540027711125
293,30135.0,1,1,0,3.055377945682378,3.397837601703149,6.885467251123346
294,85383.0,1,1,0,32.26200971657242,36.27680976406309,51.33131802993239
295,91761.0,0,0,0,34.659144380549115,40.49413670056963,54.49611977361528
296,91977.0,1,1,0,36.67215150468621,41.85925924993656,57.051427120592315
297,75043.0,0,0,1,0.4934488174057917,0.925468030142802,0.0032935364921998223
298,92677.0,0,0,0,49.44746791733414,56.94921241395547,75.92079770686627
299,80219.0,1,1,1,17.159466541886715,19.58427558799809,26.01029579195088
300,85308.0,1,1,1,22.263607121356074,24.97565508347063,35.72646127260598
301,32808.0,0,0,1,7.623077920490093,8.996698667638872,9.804441051567975
302,92630.0,0,0,0,46.76654118622562,53.967328642753635,71.07299817382123
303,95758.0,1,1,1,29.700264130443156,33.57079396513127,44.62326589416345
304,40475.0,0,0,1,6.90494874696616,8.010992130963073,9.705360409196283
305,77521.0,0,0,0,12.919488400559345,15.12269171483921,19.612075826622487
306,92346.0,0,0,0,27.56854069219825,32.45679715085503,43.92269056711141
307,38401.0,1,1,0,8.689365166546814,9.677356356191163,14.795764193969113
308,8753.0,0,0,1,25.495984647133408,28.905023573044854,37.73086062160613
309,30188.0,0,1,0,20.14998592908354,22.941068461865378,32.33185255292334
310,32244.0,0,0,0,8.969865400655747,10.81118191681498,12.233584298525805
311,20019.0,1,1,1,10.71141671774158,12.296686963138132,16.584318559715076
312,37122.0,0,1,0,27.096131293957065,30.802162401681063,42.33199118197589
313,90731.0,0,0,0,38.16773911539318,45.06982183473692,59.75982174737287
314,75040.0,0,0,0,2.285320855585735,2.9197705239463128,3.255234410669072
315,77072.0,0,0,0,27.256223577214836,31.95783239809403,41.555579521397945
316,27406.0,0,0,1,24.216609973939583,27.956078008621702,36.030653195326536
317,95206.0,1,1,1,17.716176863702675,19.71051652118443,26.90508138863138
318,60402.0,0,0,0,2.4557016377804497,3.136229445847275,5.152056073543664
319,95608.0,1,1,1,28.204411961431568,32.142785444750565,42.35051631180067
320,60651.0,0,0,0,11.80732045309525,14.419302721746813,20.145830067006184
321,33313.0,0,0,1,42.82382440433842,49.07072377016026,60.80896849272074
322,30062.0,0,1,0,26.68509501745818,30.53741364882131,41.90259168440454
323,91343.0,0,0,0,40.681360967769365,47.89032001732095,62.585969161781314
324,78249.0,1,1,1,0.23639083072318473,0.047219593489357115,0.20414250666687428
325,84404.0,0,0,0,16.486804770950616,19.18874655621054,26.97118245243763
326,92201.0,1,1,0,21.537619277694283,24.445582480227745,35.13859323227432
327,28215.0,1,1,0,6.855637501427898,7.641033742502627,12.614053166898954
328,92562.0,0,1,0,34.524504714527325,39.632737709434785,54.567207362716324
329,31907.0,1,0,1,63.5636587279798,73.6771214779136,97.79330891553877
330,77373.0,0,0,0,14.465246833758156,17.12206970764094,21.724609940674515
331,77386.0,1,1,1,9.861817588900086,10.840311635207305,15.136060271729104
332,10024.0,1,0,1,47.55012530816895,55.306752513861966,73.02202274642896
333,32818.0,1,1,0,7.809961684556579,8.543277454824734,13.373940363118876
334,29445.0,1,1,0,2.251442061846558,2.332787039992515,5.2831322417473165
335,94806.0,1,1,1,29.162825453833555,32.77978216670381,43.42539564277135
336,48180.0,1,1,0,47.73839748102928,55.22543304530388,73.5894635475385
337,75150.0,0,0,0,8.465632718588656,9.982992855038264,11.980986153304844
338,44035.0,1,1,1,46.96894954281983,54.421357944382905,72.61298502851825
339,92392.0,0,1,0,19.74417811509199,22.72522632078004,32.09296526602307
340,37128.0,1,1,0,17.378804515054174,19.38079390817866,27.69117062281837
341,92627.0,0,0,0,47.23431953544301,54.64075298174592,73.12194941572935
342,96818.0,0,1,1,27.600295312773202,31.95263715320715,42.95312766727738
343,94015.0,1,1,1,45.29838162450972,51.41993545952405,67.1146984683707
344,89123.0,0,1,1,19.654590154228107,21.956051718290105,29.412874084933296
345,93309.0,0,1,0,6.907288764575415,7.911248966279031,11.633695234945558
346,33027.0,1,1,0,23.41769877874623,26.718767710281675,38.63425932845847
347,60619.0,0,0,0,46.694841414658484,54.92775576465781,74.93450136759691
348,10032.0,1,1,1,28.187292731824463,31.427020172221145,42.4592842439881
349,85041.0,1,1,0,10.872520941371931,11.821557414132444,18.282871295872315
350,23456.0,0,0,0,26.118856693985876,29.86902955801903,40.480774929849325
351,75056.0,0,1,1,23.20875909104709,26.27025711973856,35.88988147985184
352,90001.0,0,0,0,29.311815657446633,35.15665206355563,45.19177629426626
353,43026.0,0,0,0,9.755051280581883,11.202723126726688,15.834676176733101
354,90640.0,0,0,0,38.43201291418161,45.30476334272038,59.07716203379959
355,20874.0,0,0,1,17.516922122371746,20.07558318150232,26.169264339140618
356,92020.0,1,1,0,38.682370603713196,44.352336264229415,60.47490243057386
357,93905.0,0,1,1,32.151837489755756,36.61679923438623,49.22976469419103
358,77396.0,0,0,0,10.34236628111568,12.447308784952327,15.73440574974741
359,74012.0,1,1,1,10.71413858349295,12.319205329301955,15.22404978617584
360,94501.0,1,1,1,44.606579484925476,50.44759408046306,66.34896857808015
361,95127.0,0,1,1,45.09791211829238,51.66086916571955,67.39820962121203
362,60638.0,0,1,1,0.5964036266890245,0.1247641666952608,0.3439232936467712
363,11550.0,0,0,0,29.906640137202697,33.87765099171735,44.28754535199064
364,85345.0,1,1,1,10.706305326724657,11.760381906378617,17.968985966655094
365,34744.0,1,1,0,13.905329053937692,15.432493464950092,22.768274954131147
366,90660.0,0,0,0,36.33721821297739,42.60413201954305,56.117689375581705
367,21117.0,0,1,1,12.132722680266744,13.499953176619323,18.055303038464263
368,95014.0,0,1,1,56.26759102712888,64.50463763325278,83.83232971630585
369,77375.0,0,1,1,6.937187261411647,7.313379868413292,10.436110472938521
370,11216.0,0,1,1,43.90323269023389,49.38696344512534,67.02932972641592
371,92115.0,1,1,0,39.32313890058564,44.8117499501051,61.27106039562138
372,43130.0,1,0,1,12.863917261683284,15.227098161133496,19.424205851199723
373,95828.0,1,1,1,19.942621532440413,22.52148871217824,29.78766398299799
